name,id,hp,number,images,types,nationalPokedexNumbers
Tentacruel,swsh7-27,120.0,27,"{'small': 'https://images.pokemontcg.io/swsh7/27.png', 'large': 'https://images.pokemontcg.io/swsh7/27_hires.png'}",['Water'],[73]
Pyroar,swsh7-23,130.0,23,"{'small': 'https://images.pokemontcg.io/swsh7/23.png', 'large': 'https://images.pokemontcg.io/swsh7/23_hires.png'}",['Fire'],[668]
Mareep,swsh7-54,60.0,54,"{'small': 'https://images.pokemontcg.io/swsh7/54.png', 'large': 'https://images.pokemontcg.io/swsh7/54_hires.png'}",['Lightning'],[179]
Milotic,swsh7-38,120.0,38,"{'small': 'https://images.pokemontcg.io/swsh7/38.png', 'large': 'https://images.pokemontcg.io/swsh7/38_hires.png'}",['Water'],[350]
Volcarona V,swsh7-21,210.0,21,"{'small': 'https://images.pokemontcg.io/swsh7/21.png', 'large': 'https://images.pokemontcg.io/swsh7/21_hires.png'}",['Fire'],[637]
Lombre,swsh7-33,90.0,33,"{'small': 'https://images.pokemontcg.io/swsh7/33.png', 'large': 'https://images.pokemontcg.io/swsh7/33_hires.png'}",['Water'],[271]
Arctovish V,swsh7-48,220.0,48,"{'small': 'https://images.pokemontcg.io/swsh7/48.png', 'large': 'https://images.pokemontcg.io/swsh7/48_hires.png'}",['Water'],[883]
Hypno,swsh7-62,110.0,62,"{'small': 'https://images.pokemontcg.io/swsh7/62.png', 'large': 'https://images.pokemontcg.io/swsh7/62_hires.png'}",['Psychic'],[97]
Wobbuffet,swsh7-66,120.0,66,"{'small': 'https://images.pokemontcg.io/swsh7/66.png', 'large': 'https://images.pokemontcg.io/swsh7/66_hires.png'}",['Psychic'],[202]
Florges,swsh7-73,130.0,73,"{'small': 'https://images.pokemontcg.io/swsh7/73.png', 'large': 'https://images.pokemontcg.io/swsh7/73_hires.png'}",['Psychic'],[671]
Sylveon V,swsh7-74,200.0,74,"{'small': 'https://images.pokemontcg.io/swsh7/74.png', 'large': 'https://images.pokemontcg.io/swsh7/74_hires.png'}",['Psychic'],[700]
Cutiefly,swsh7-78,30.0,78,"{'small': 'https://images.pokemontcg.io/swsh7/78.png', 'large': 'https://images.pokemontcg.io/swsh7/78_hires.png'}",['Psychic'],[742]
Gigalith,swsh7-88,180.0,88,"{'small': 'https://images.pokemontcg.io/swsh7/88.png', 'large': 'https://images.pokemontcg.io/swsh7/88_hires.png'}",['Fighting'],[526]
Scrafty,swsh7-99,120.0,99,"{'small': 'https://images.pokemontcg.io/swsh7/99.png', 'large': 'https://images.pokemontcg.io/swsh7/99_hires.png'}",['Darkness'],[560]
Zoroark,swsh7-103,120.0,103,"{'small': 'https://images.pokemontcg.io/swsh7/103.png', 'large': 'https://images.pokemontcg.io/swsh7/103_hires.png'}",['Darkness'],[571]
Rayquaza VMAX,swsh7-111,320.0,111,"{'small': 'https://images.pokemontcg.io/swsh7/111.png', 'large': 'https://images.pokemontcg.io/swsh7/111_hires.png'}",['Dragon'],[384]
Drampa,swsh7-119,120.0,119,"{'small': 'https://images.pokemontcg.io/swsh7/119.png', 'large': 'https://images.pokemontcg.io/swsh7/119_hires.png'}",['Dragon'],[780]
Eevee,swsh7-125,70.0,125,"{'small': 'https://images.pokemontcg.io/swsh7/125.png', 'large': 'https://images.pokemontcg.io/swsh7/125_hires.png'}",['Colorless'],[133]
Swablu,swsh7-132,50.0,132,"{'small': 'https://images.pokemontcg.io/swsh7/132.png', 'large': 'https://images.pokemontcg.io/swsh7/132_hires.png'}",['Colorless'],[333]
Rufflet,swsh7-136,60.0,136,"{'small': 'https://images.pokemontcg.io/swsh7/136.png', 'large': 'https://images.pokemontcg.io/swsh7/136_hires.png'}",['Colorless'],[627]
Leafeon V,swsh7-167,200.0,167,"{'small': 'https://images.pokemontcg.io/swsh7/167.png', 'large': 'https://images.pokemontcg.io/swsh7/167_hires.png'}",['Grass'],[470]
Trevenant V,swsh7-168,210.0,168,"{'small': 'https://images.pokemontcg.io/swsh7/168.png', 'large': 'https://images.pokemontcg.io/swsh7/168_hires.png'}",['Grass'],[709]
Suicune V,swsh7-173,210.0,173,"{'small': 'https://images.pokemontcg.io/swsh7/173.png', 'large': 'https://images.pokemontcg.io/swsh7/173_hires.png'}",['Water'],[245]
Dracozolt V,swsh7-178,220.0,178,"{'small': 'https://images.pokemontcg.io/swsh7/178.png', 'large': 'https://images.pokemontcg.io/swsh7/178_hires.png'}",['Lightning'],[880]
Jolteon V,swsh7-177,190.0,177,"{'small': 'https://images.pokemontcg.io/swsh7/177.png', 'large': 'https://images.pokemontcg.io/swsh7/177_hires.png'}",['Lightning'],[135]
Espeon V,swsh7-179,200.0,179,"{'small': 'https://images.pokemontcg.io/swsh7/179.png', 'large': 'https://images.pokemontcg.io/swsh7/179_hires.png'}",['Psychic'],[196]
Sylveon V,swsh7-183,200.0,183,"{'small': 'https://images.pokemontcg.io/swsh7/183.png', 'large': 'https://images.pokemontcg.io/swsh7/183_hires.png'}",['Psychic'],[700]
Umbreon V,swsh7-188,200.0,188,"{'small': 'https://images.pokemontcg.io/swsh7/188.png', 'large': 'https://images.pokemontcg.io/swsh7/188_hires.png'}",['Darkness'],[197]
Rayquaza V,swsh7-193,210.0,193,"{'small': 'https://images.pokemontcg.io/swsh7/193.png', 'large': 'https://images.pokemontcg.io/swsh7/193_hires.png'}",['Dragon'],[384]
Duraludon V,swsh7-197,220.0,197,"{'small': 'https://images.pokemontcg.io/swsh7/197.png', 'large': 'https://images.pokemontcg.io/swsh7/197_hires.png'}",['Dragon'],[884]
Leafeon VMAX,swsh7-205,310.0,205,"{'small': 'https://images.pokemontcg.io/swsh7/205.png', 'large': 'https://images.pokemontcg.io/swsh7/205_hires.png'}",['Grass'],[470]
Leafeon VMAX,swsh7-204,310.0,204,"{'small': 'https://images.pokemontcg.io/swsh7/204.png', 'large': 'https://images.pokemontcg.io/swsh7/204_hires.png'}",['Grass'],[470]
Dracozolt VMAX,swsh7-210,330.0,210,"{'small': 'https://images.pokemontcg.io/swsh7/210.png', 'large': 'https://images.pokemontcg.io/swsh7/210_hires.png'}",['Lightning'],[880]
Rayquaza VMAX,swsh7-218,320.0,218,"{'small': 'https://images.pokemontcg.io/swsh7/218.png', 'large': 'https://images.pokemontcg.io/swsh7/218_hires.png'}",['Dragon'],[384]
Cresselia,swsh7-228,120.0,228,"{'small': 'https://images.pokemontcg.io/swsh7/228.png', 'large': 'https://images.pokemontcg.io/swsh7/228_hires.png'}",['Psychic'],[488]
Inteleon,swsh7-227,150.0,227,"{'small': 'https://images.pokemontcg.io/swsh7/227.png', 'large': 'https://images.pokemontcg.io/swsh7/227_hires.png'}",['Water'],[818]
Eevee,swshp-SWSH127,60.0,SWSH127,"{'small': 'https://images.pokemontcg.io/swshp/SWSH127.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH127_hires.png'}",['Colorless'],[133]
Ice Rider Calyrex V,swshp-SWSH130,210.0,SWSH130,"{'small': 'https://images.pokemontcg.io/swshp/SWSH130.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH130_hires.png'}",['Water'],[898]
Palkia,cel25-4,130.0,4,"{'small': 'https://images.pokemontcg.io/cel25/4.png', 'large': 'https://images.pokemontcg.io/cel25/4_hires.png'}",['Water'],[484]
Kyogre,cel25-3,130.0,3,"{'small': 'https://images.pokemontcg.io/cel25/3.png', 'large': 'https://images.pokemontcg.io/cel25/3_hires.png'}",['Water'],[382]
Surfing Pikachu VMAX,cel25-9,310.0,9,"{'small': 'https://images.pokemontcg.io/cel25/9.png', 'large': 'https://images.pokemontcg.io/cel25/9_hires.png'}",['Lightning'],[25]
Zacian V,cel25-16,220.0,16,"{'small': 'https://images.pokemontcg.io/cel25/16.png', 'large': 'https://images.pokemontcg.io/cel25/16_hires.png'}",['Psychic'],[888]
Yveltal,cel25-19,120.0,19,"{'small': 'https://images.pokemontcg.io/cel25/19.png', 'large': 'https://images.pokemontcg.io/cel25/19_hires.png'}",['Darkness'],[717]
Rocket's Zapdos,cel25c-15_A3,70.0,15,"{'small': 'https://images.pokemontcg.io/cel25c/15_C.png', 'large': 'https://images.pokemontcg.io/cel25c/15_C_hires.png'}",['Lightning'],[145]
_____'s Pikachu,cel25c-24_A,50.0,24,"{'small': 'https://images.pokemontcg.io/cel25c/24_A.png', 'large': 'https://images.pokemontcg.io/cel25c/24_A_hires.png'}",['Lightning'],[25]
Cleffa,cel25c-20_A,30.0,20,"{'small': 'https://images.pokemontcg.io/cel25c/20_A.png', 'large': 'https://images.pokemontcg.io/cel25c/20_A_hires.png'}",['Colorless'],[173]
Umbreon ★,cel25c-17_A,70.0,17,"{'small': 'https://images.pokemontcg.io/cel25c/17_A.png', 'large': 'https://images.pokemontcg.io/cel25c/17_A_hires.png'}",['Darkness'],[197]
Gardevoir ex δ,cel25c-93_A,150.0,93,"{'small': 'https://images.pokemontcg.io/cel25c/93_A.png', 'large': 'https://images.pokemontcg.io/cel25c/93_A_hires.png'}",['Fire'],[282]
Team Magma's Groudon,cel25c-9_A,100.0,9,"{'small': 'https://images.pokemontcg.io/cel25c/9_A.png', 'large': 'https://images.pokemontcg.io/cel25c/9_A_hires.png'}","['Fighting', 'Darkness']",[383]
Luxray GL LV.X,cel25c-109_A,110.0,109,"{'small': 'https://images.pokemontcg.io/cel25c/109_A.png', 'large': 'https://images.pokemontcg.io/cel25c/109_A_hires.png'}",['Lightning'],[405]
Mewtwo-EX,cel25c-54_A,170.0,54,"{'small': 'https://images.pokemontcg.io/cel25c/54_A.png', 'large': 'https://images.pokemontcg.io/cel25c/54_A_hires.png'}",['Psychic'],[150]
Tapu Lele-GX,cel25c-60_A,170.0,60,"{'small': 'https://images.pokemontcg.io/cel25c/60_A.png', 'large': 'https://images.pokemontcg.io/cel25c/60_A_hires.png'}",['Psychic'],[786]
Chespin,mcd14-2,60.0,2,"{'small': 'https://images.pokemontcg.io/mcd14/2.png', 'large': 'https://images.pokemontcg.io/mcd14/2_hires.png'}",['Grass'],[650]
Honedge,mcd14-7,60.0,7,"{'small': 'https://images.pokemontcg.io/mcd14/7.png', 'large': 'https://images.pokemontcg.io/mcd14/7_hires.png'}",['Metal'],[679]
Pikachu,mcd15-6,60.0,6,"{'small': 'https://images.pokemontcg.io/mcd15/6.png', 'large': 'https://images.pokemontcg.io/mcd15/6_hires.png'}",['Lightning'],[25]
Duraludon V,swsh7-198,220.0,198,"{'small': 'https://images.pokemontcg.io/swsh7/198.png', 'large': 'https://images.pokemontcg.io/swsh7/198_hires.png'}",['Dragon'],[884]
Trevenant VMAX,swsh7-206,320.0,206,"{'small': 'https://images.pokemontcg.io/swsh7/206.png', 'large': 'https://images.pokemontcg.io/swsh7/206_hires.png'}",['Grass'],[709]
Sylveon VMAX,swsh7-212,310.0,212,"{'small': 'https://images.pokemontcg.io/swsh7/212.png', 'large': 'https://images.pokemontcg.io/swsh7/212_hires.png'}",['Psychic'],[700]
Sylveon VMAX,swsh7-211,310.0,211,"{'small': 'https://images.pokemontcg.io/swsh7/211.png', 'large': 'https://images.pokemontcg.io/swsh7/211_hires.png'}",['Psychic'],[700]
Umbreon VMAX,swsh7-214,310.0,214,"{'small': 'https://images.pokemontcg.io/swsh7/214.png', 'large': 'https://images.pokemontcg.io/swsh7/214_hires.png'}",['Darkness'],[197]
Garbodor VMAX,swsh7-216,330.0,216,"{'small': 'https://images.pokemontcg.io/swsh7/216.png', 'large': 'https://images.pokemontcg.io/swsh7/216_hires.png'}",['Darkness'],[569]
Duraludon VMAX,swsh7-219,330.0,219,"{'small': 'https://images.pokemontcg.io/swsh7/219.png', 'large': 'https://images.pokemontcg.io/swsh7/219_hires.png'}",['Dragon'],[884]
Shadow Rider Calyrex V,swshp-SWSH131,210.0,SWSH131,"{'small': 'https://images.pokemontcg.io/swshp/SWSH131.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH131_hires.png'}",['Psychic'],[898]
Galarian Moltres,swshp-SWSH125,120.0,SWSH125,"{'small': 'https://images.pokemontcg.io/swshp/SWSH125.png', 'large': 'https://images.pokemontcg.io/swshp/SWSH125_hires.png'}",['Darkness'],[146]
Ho-Oh,cel25-1,130.0,1,"{'small': 'https://images.pokemontcg.io/cel25/1.png', 'large': 'https://images.pokemontcg.io/cel25/1_hires.png'}",['Fire'],[250]
Flying Pikachu VMAX,cel25-7,310.0,7,"{'small': 'https://images.pokemontcg.io/cel25/7.png', 'large': 'https://images.pokemontcg.io/cel25/7_hires.png'}",['Lightning'],[25]
Xerneas,cel25-12,120.0,12,"{'small': 'https://images.pokemontcg.io/cel25/12.png', 'large': 'https://images.pokemontcg.io/cel25/12_hires.png'}",['Psychic'],[716]
Surfing Pikachu V,cel25-8,200.0,8,"{'small': 'https://images.pokemontcg.io/cel25/8.png', 'large': 'https://images.pokemontcg.io/cel25/8_hires.png'}",['Lightning'],[25]
Cosmoem,cel25-14,90.0,14,"{'small': 'https://images.pokemontcg.io/cel25/14.png', 'large': 'https://images.pokemontcg.io/cel25/14_hires.png'}",['Psychic'],[790]
Pikachu,cel25-5,60.0,5,"{'small': 'https://images.pokemontcg.io/cel25/5.png', 'large': 'https://images.pokemontcg.io/cel25/5_hires.png'}",['Lightning'],[25]
Dialga,cel25-20,130.0,20,"{'small': 'https://images.pokemontcg.io/cel25/20.png', 'large': 'https://images.pokemontcg.io/cel25/20_hires.png'}",['Metal'],[483]
Lugia,cel25-22,130.0,22,"{'small': 'https://images.pokemontcg.io/cel25/22.png', 'large': 'https://images.pokemontcg.io/cel25/22_hires.png'}",['Colorless'],[249]
Blastoise,cel25c-2_A,100.0,2,"{'small': 'https://images.pokemontcg.io/cel25c/2_A.png', 'large': 'https://images.pokemontcg.io/cel25c/2_A_hires.png'}",['Water'],[9]
Venusaur,cel25c-15_A1,100.0,15,"{'small': 'https://images.pokemontcg.io/cel25c/15_A.png', 'large': 'https://images.pokemontcg.io/cel25c/15_A_hires.png'}",['Grass'],[3]
Dark Gyarados,cel25c-8_A,70.0,8,"{'small': 'https://images.pokemontcg.io/cel25c/8_A.png', 'large': 'https://images.pokemontcg.io/cel25c/8_A_hires.png'}",['Water'],[130]
Mew ex,cel25c-88_A,90.0,88,"{'small': 'https://images.pokemontcg.io/cel25c/88_A.png', 'large': 'https://images.pokemontcg.io/cel25c/88_A_hires.png'}",['Psychic'],[151]
Zekrom,cel25c-114_A,130.0,114,"{'small': 'https://images.pokemontcg.io/cel25c/114_A.png', 'large': 'https://images.pokemontcg.io/cel25c/114_A_hires.png'}",['Lightning'],[644]
Pikachu,mcd14-5,60.0,5,"{'small': 'https://images.pokemontcg.io/mcd14/5.png', 'large': 'https://images.pokemontcg.io/mcd14/5_hires.png'}",['Lightning'],[25]
Inkay,mcd14-6,60.0,6,"{'small': 'https://images.pokemontcg.io/mcd14/6.png', 'large': 'https://images.pokemontcg.io/mcd14/6_hires.png'}",['Darkness'],[686]
Snubbull,mcd14-8,70.0,8,"{'small': 'https://images.pokemontcg.io/mcd14/8.png', 'large': 'https://images.pokemontcg.io/mcd14/8_hires.png'}",['Fairy'],[209]
Bunnelby,mcd14-10,60.0,10,"{'small': 'https://images.pokemontcg.io/mcd14/10.png', 'large': 'https://images.pokemontcg.io/mcd14/10_hires.png'}",['Colorless'],[659]
Fletchling,mcd14-11,50.0,11,"{'small': 'https://images.pokemontcg.io/mcd14/11.png', 'large': 'https://images.pokemontcg.io/mcd14/11_hires.png'}",['Colorless'],[661]
Zigzagoon,mcd15-11,60.0,11,"{'small': 'https://images.pokemontcg.io/mcd15/11.png', 'large': 'https://images.pokemontcg.io/mcd15/11_hires.png'}",['Colorless'],[263]
Torchic,mcd15-3,60.0,3,"{'small': 'https://images.pokemontcg.io/mcd15/3.png', 'large': 'https://images.pokemontcg.io/mcd15/3_hires.png'}",['Fire'],[255]
Meditite,mcd15-9,50.0,9,"{'small': 'https://images.pokemontcg.io/mcd15/9.png', 'large': 'https://images.pokemontcg.io/mcd15/9_hires.png'}",['Fighting'],[307]
Marill,mcd15-10,70.0,10,"{'small': 'https://images.pokemontcg.io/mcd15/10.png', 'large': 'https://images.pokemontcg.io/mcd15/10_hires.png'}",['Fairy'],[183]
Staryu,mcd15-4,60.0,4,"{'small': 'https://images.pokemontcg.io/mcd15/4.png', 'large': 'https://images.pokemontcg.io/mcd15/4_hires.png'}",['Water'],[120]
Electrike,mcd15-7,60.0,7,"{'small': 'https://images.pokemontcg.io/mcd15/7.png', 'large': 'https://images.pokemontcg.io/mcd15/7_hires.png'}",['Lightning'],[309]
Psyduck,mcd18-2,70.0,2,"{'small': 'https://images.pokemontcg.io/mcd18/2.png', 'large': 'https://images.pokemontcg.io/mcd18/2_hires.png'}",['Water'],[54]
Cubone,mcd18-7,70.0,7,"{'small': 'https://images.pokemontcg.io/mcd18/7.png', 'large': 'https://images.pokemontcg.io/mcd18/7_hires.png'}",['Fighting'],[104]
Eevee,mcd18-11,60.0,11,"{'small': 'https://images.pokemontcg.io/mcd18/11.png', 'large': 'https://images.pokemontcg.io/mcd18/11_hires.png'}",['Colorless'],[133]
Oshawott,mcd21-21,60.0,21,"{'small': 'https://images.pokemontcg.io/mcd21/21.png', 'large': 'https://images.pokemontcg.io/mcd21/21_hires.png'}",['Water'],[501]
Chikorita,mcd21-2,70.0,2,"{'small': 'https://images.pokemontcg.io/mcd21/2.png', 'large': 'https://images.pokemontcg.io/mcd21/2_hires.png'}",['Grass'],[152]
Chespin,mcd21-6,60.0,6,"{'small': 'https://images.pokemontcg.io/mcd21/6.png', 'large': 'https://images.pokemontcg.io/mcd21/6_hires.png'}",['Grass'],[650]
Torchic,mcd21-11,60.0,11,"{'small': 'https://images.pokemontcg.io/mcd21/11.png', 'large': 'https://images.pokemontcg.io/mcd21/11_hires.png'}",['Fire'],[255]
Froakie,mcd21-22,60.0,22,"{'small': 'https://images.pokemontcg.io/mcd21/22.png', 'large': 'https://images.pokemontcg.io/mcd21/22_hires.png'}",['Water'],[656]
Rocket's Scizor,bp-4,60.0,4,"{'small': 'https://images.pokemontcg.io/bp/4.png', 'large': 'https://images.pokemontcg.io/bp/4_hires.png'}",['Metal'],[212]
Rocket's Mewtwo,bp-8,70.0,8,"{'small': 'https://images.pokemontcg.io/bp/8.png', 'large': 'https://images.pokemontcg.io/bp/8_hires.png'}",['Psychic'],[150]
Metapod,swsh8-2,80.0,2,"{'small': 'https://images.pokemontcg.io/swsh8/2.png', 'large': 'https://images.pokemontcg.io/swsh8/2_hires.png'}",['Grass'],[11]
Breloom,swsh8-5,120.0,5,"{'small': 'https://images.pokemontcg.io/swsh8/5.png', 'large': 'https://images.pokemontcg.io/swsh8/5_hires.png'}",['Grass'],[286]
Sewaddle,swsh8-9,50.0,9,"{'small': 'https://images.pokemontcg.io/swsh8/9.png', 'large': 'https://images.pokemontcg.io/swsh8/9_hires.png'}",['Grass'],[540]
Grubbin,swsh8-18,70.0,18,"{'small': 'https://images.pokemontcg.io/swsh8/18.png', 'large': 'https://images.pokemontcg.io/swsh8/18_hires.png'}",['Grass'],[736]
Rillaboom V,swsh8-22,220.0,22,"{'small': 'https://images.pokemontcg.io/swsh8/22.png', 'large': 'https://images.pokemontcg.io/swsh8/22_hires.png'}",['Grass'],[812]
Appletun V,swsh8-26,210.0,26,"{'small': 'https://images.pokemontcg.io/swsh8/26.png', 'large': 'https://images.pokemontcg.io/swsh8/26_hires.png'}",['Grass'],[842]
Ninetales,swsh8-30,110.0,30,"{'small': 'https://images.pokemontcg.io/swsh8/30.png', 'large': 'https://images.pokemontcg.io/swsh8/30_hires.png'}",['Fire'],[38]
Growlithe,swsh8-32,80.0,32,"{'small': 'https://images.pokemontcg.io/swsh8/32.png', 'large': 'https://images.pokemontcg.io/swsh8/32_hires.png'}",['Fire'],[58]
Pansear,swsh8-37,60.0,37,"{'small': 'https://images.pokemontcg.io/swsh8/37.png', 'large': 'https://images.pokemontcg.io/swsh8/37_hires.png'}",['Fire'],[513]
Simisear,swsh8-38,100.0,38,"{'small': 'https://images.pokemontcg.io/swsh8/38.png', 'large': 'https://images.pokemontcg.io/swsh8/38_hires.png'}",['Fire'],[514]
Cinderace V,swsh8-44,210.0,44,"{'small': 'https://images.pokemontcg.io/swsh8/44.png', 'large': 'https://images.pokemontcg.io/swsh8/44_hires.png'}",['Fire'],[815]
Cinderace VMAX,swsh8-45,320.0,45,"{'small': 'https://images.pokemontcg.io/swsh8/45.png', 'large': 'https://images.pokemontcg.io/swsh8/45_hires.png'}",['Fire'],[815]
Sizzlipede,swsh8-47,70.0,47,"{'small': 'https://images.pokemontcg.io/swsh8/47.png', 'large': 'https://images.pokemontcg.io/swsh8/47_hires.png'}",['Fire'],[850]
Totodile,swsh8-55,70.0,55,"{'small': 'https://images.pokemontcg.io/swsh8/55.png', 'large': 'https://images.pokemontcg.io/swsh8/55_hires.png'}",['Water'],[158]
Lapras,swsh8-54,120.0,54,"{'small': 'https://images.pokemontcg.io/swsh8/54.png', 'large': 'https://images.pokemontcg.io/swsh8/54_hires.png'}",['Water'],[131]
Staryu,swsh8-52,60.0,52,"{'small': 'https://images.pokemontcg.io/swsh8/52.png', 'large': 'https://images.pokemontcg.io/swsh8/52_hires.png'}",['Water'],[120]
Mudkip,mcd15-5,60.0,5,"{'small': 'https://images.pokemontcg.io/mcd15/5.png', 'large': 'https://images.pokemontcg.io/mcd15/5_hires.png'}",['Water'],[258]
Crabrawler,mcd17-7,80.0,7,"{'small': 'https://images.pokemontcg.io/mcd17/7.png', 'large': 'https://images.pokemontcg.io/mcd17/7_hires.png'}",['Fighting'],[739]
Pikipek,mcd17-11,50.0,11,"{'small': 'https://images.pokemontcg.io/mcd17/11.png', 'large': 'https://images.pokemontcg.io/mcd17/11_hires.png'}",['Colorless'],[731]
Horsea,mcd18-3,60.0,3,"{'small': 'https://images.pokemontcg.io/mcd18/3.png', 'large': 'https://images.pokemontcg.io/mcd18/3_hires.png'}",['Water'],[116]
Pikachu,mcd18-4,60.0,4,"{'small': 'https://images.pokemontcg.io/mcd18/4.png', 'large': 'https://images.pokemontcg.io/mcd18/4_hires.png'}",['Lightning'],[25]
Turtwig,mcd21-4,80.0,4,"{'small': 'https://images.pokemontcg.io/mcd21/4.png', 'large': 'https://images.pokemontcg.io/mcd21/4_hires.png'}",['Grass'],[387]
Totodile,mcd21-18,60.0,18,"{'small': 'https://images.pokemontcg.io/mcd21/18.png', 'large': 'https://images.pokemontcg.io/mcd21/18_hires.png'}",['Water'],[158]
Scorbunny,mcd21-16,60.0,16,"{'small': 'https://images.pokemontcg.io/mcd21/16.png', 'large': 'https://images.pokemontcg.io/mcd21/16_hires.png'}",['Fire'],[813]
Bulbasaur,mcd21-1,70.0,1,"{'small': 'https://images.pokemontcg.io/mcd21/1.png', 'large': 'https://images.pokemontcg.io/mcd21/1_hires.png'}",['Grass'],[1]
Charmander,mcd21-9,70.0,9,"{'small': 'https://images.pokemontcg.io/mcd21/9.png', 'large': 'https://images.pokemontcg.io/mcd21/9_hires.png'}",['Fire'],[4]
